1.35774e+08 0.629531
1.36774e+08 0.62906
1.37774e+08 0.628589
1.38774e+08 0.628118
1.39774e+08 0.627645
1.40774e+08 0.627171
1.41774e+08 0.626697
1.42774e+08 0.626221
1.43774e+08 0.625745
1.44774e+08 0.625268
1.45774e+08 0.62479
1.46774e+08 0.624311
1.47774e+08 0.623832
1.48774e+08 0.623351
1.49774e+08 0.622869
1.50774e+08 0.622387
1.51774e+08 0.621904
1.52774e+08 0.62142
1.53774e+08 0.620934
1.54774e+08 0.620448
1.55774e+08 0.619961
1.56774e+08 0.619474
1.57774e+08 0.618985
1.58774e+08 0.618495
1.59774e+08 0.618004
1.60774e+08 0.617513
1.61774e+08 0.61702
1.62774e+08 0.616527
1.63774e+08 0.616032
1.64774e+08 0.615537
1.65774e+08 0.615041
1.66774e+08 0.614543
1.67774e+08 0.614045
1.68774e+08 0.613546
1.69774e+08 0.613046
1.70774e+08 0.612544
1.71774e+08 0.612042
1.72774e+08 0.611539
1.73774e+08 0.611035
1.74774e+08 0.61053
1.75774e+08 0.610023
1.76774e+08 0.609516
1.77774e+08 0.609008
1.78774e+08 0.608499
1.79774e+08 0.607989
1.80774e+08 0.607477
1.81774e+08 0.606965
1.82774e+08 0.606451
1.83774e+08 0.605937
1.84774e+08 0.605422
1.85774e+08 0.604905
1.86774e+08 0.604387
1.87774e+08 0.603869
1.88774e+08 0.603349
1.89774e+08 0.602828
1.90774e+08 0.602306
1.91774e+08 0.601783
1.92774e+08 0.601259
1.93774e+08 0.600734
1.94774e+08 0.600208
1.95774e+08 0.59968
1.96774e+08 0.599152
1.97774e+08 0.598622
1.98774e+08 0.598091
1.99774e+08 0.597559
2.00774e+08 0.597026
2.01774e+08 0.596492
2.02774e+08 0.595957
2.03774e+08 0.59542
2.04774e+08 0.594883
2.05774e+08 0.594344
2.06774e+08 0.593804
2.07774e+08 0.593263
2.08774e+08 0.59272
2.09774e+08 0.592177
2.10774e+08 0.591632
2.11774e+08 0.591086
2.12774e+08 0.590539
2.13774e+08 0.58999
2.14774e+08 0.58944
2.15774e+08 0.58889
2.16774e+08 0.588337
2.17774e+08 0.587784
2.18774e+08 0.587229
2.19774e+08 0.586673
2.20774e+08 0.586116
2.21774e+08 0.585558
2.22774e+08 0.584998
2.23774e+08 0.584437
2.24774e+08 0.583875
2.25774e+08 0.583311
2.26774e+08 0.582746
2.27774e+08 0.58218
2.28774e+08 0.581612
2.29774e+08 0.581043
2.30774e+08 0.580473
2.31774e+08 0.579901
2.32774e+08 0.579328
2.33774e+08 0.578754
2.34774e+08 0.578178
2.35774e+08 0.577601
2.36774e+08 0.577023
2.37774e+08 0.576443
2.38774e+08 0.575862
2.39774e+08 0.575279
2.40774e+08 0.574695
2.41774e+08 0.574109
2.42774e+08 0.573522
2.43774e+08 0.572934
2.44774e+08 0.572344
2.45774e+08 0.571753
2.46774e+08 0.57116
2.47774e+08 0.570565
2.48774e+08 0.56997
2.49774e+08 0.569372
2.50774e+08 0.568774
2.51774e+08 0.568173
2.52774e+08 0.567571
2.53774e+08 0.566968
2.54774e+08 0.566363
2.55774e+08 0.565756
2.56774e+08 0.565148
2.57774e+08 0.564539
2.58774e+08 0.563928
2.59774e+08 0.563315
2.60774e+08 0.5627
2.61774e+08 0.562084
2.62774e+08 0.561467
2.63774e+08 0.560847
2.64774e+08 0.560226
2.65774e+08 0.559604
2.66774e+08 0.558979
2.67774e+08 0.558353
2.68774e+08 0.557726
2.69774e+08 0.557096
2.70774e+08 0.556465
2.71774e+08 0.555832
2.72774e+08 0.555198
2.73774e+08 0.554562
2.74774e+08 0.553924
2.75774e+08 0.553284
2.76774e+08 0.552642
2.77774e+08 0.551999
2.78774e+08 0.551353
2.79774e+08 0.550706
2.80774e+08 0.550058
2.81774e+08 0.549407
2.82774e+08 0.548754
2.83774e+08 0.5481
2.84774e+08 0.547444
2.85774e+08 0.546785
2.86774e+08 0.546125
2.87774e+08 0.545463
2.88774e+08 0.544799
2.89774e+08 0.544133
2.90774e+08 0.543465
2.91774e+08 0.542795
2.92774e+08 0.542124
2.93774e+08 0.54145
2.94774e+08 0.540774
2.95774e+08 0.540096
2.96774e+08 0.539416
2.97774e+08 0.538734
2.98774e+08 0.53805
2.99774e+08 0.537364
3.00774e+08 0.536675
3.01774e+08 0.535985
3.02774e+08 0.535292
3.03774e+08 0.534597
3.04774e+08 0.5339
3.05774e+08 0.533201
3.06774e+08 0.5325
3.07774e+08 0.531796
3.08774e+08 0.53109
3.09774e+08 0.530382
3.10774e+08 0.529672
3.11774e+08 0.528959
3.12774e+08 0.528244
3.13774e+08 0.527527
3.14774e+08 0.526807
3.15774e+08 0.526085
3.16774e+08 0.525361
3.17774e+08 0.524634
3.18774e+08 0.523905
3.19774e+08 0.523173
3.20774e+08 0.522439
3.21774e+08 0.521702
3.22774e+08 0.520963
3.23774e+08 0.520222
3.24774e+08 0.519477
3.25774e+08 0.51873
3.26774e+08 0.517981
3.27774e+08 0.517229
3.28774e+08 0.516474
3.29774e+08 0.515717
3.30774e+08 0.514957
3.31774e+08 0.514194
3.32774e+08 0.513429
3.33774e+08 0.512661
3.34774e+08 0.51189
3.35774e+08 0.511116
3.36774e+08 0.51034
3.37774e+08 0.50956
3.38774e+08 0.508778
3.39774e+08 0.507993
3.40774e+08 0.507204
3.41774e+08 0.506413
3.42774e+08 0.505619
3.43774e+08 0.504822
3.44774e+08 0.504022
3.45774e+08 0.503219
3.46774e+08 0.502413
3.47774e+08 0.501603
3.48774e+08 0.500791
3.49774e+08 0.499975
